"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"gene3142"	10.0855094817641	-0.0274817750497626	0.356367619221768	0.897178665916207	0.949140660913479
"gene3143"	3.03341748943068	0.28343846807808	0.529975353639568	0.126819962741954	NA
"gene3144"	2.2956921410002	0.173591065228465	0.465332305850998	0.267877449146857	NA
"gene3145"	14.4622355028021	0.780193707527801	0.545218371113393	0.0222975613440454	0.110062851299037
"gene3146"	10.731448481669	2.45486689900998	0.789389966672623	0.000174324786382586	0.00200624652998687
"gene3147"	26.4667928131752	2.37262091363109	0.495763629795271	1.19244830247e-07	2.6379606335753e-06
"gene3148"	40.3514076169494	3.00194123763217	0.472879205582877	1.98287032016746e-11	7.59210539894888e-10
"gene3149"	91.2919260727725	3.95049867685413	0.39255717897838	1.69220955814994e-24	2.80765769189711e-22
"gene3150"	97.9167712440664	4.07382398291869	0.387308277790656	7.1716493852985e-27	2.03982198944704e-24
"gene3151"	49.6459387424242	4.06598638306987	0.498730203226048	7.48695101415264e-17	5.32375695327782e-15
"gene3152"	19.0266150352763	3.19583055894842	0.701021205675556	4.74466719294024e-07	9.54205291024649e-06
"gene3153"	31.5183319585596	2.71542079043497	0.477091740261483	1.43558863456968e-09	4.13748386306905e-08
"gene3154"	54.1091903218663	3.14228720196052	0.399809967826854	4.20051025807892e-16	2.61350497619848e-14
"gene3155"	74.4972574420627	2.04380454164106	0.320193226090589	1.3626874533412e-11	5.42622143920466e-10
"gene3156"	29.4087878919624	1.50012970434618	0.451233062561556	7.2410911067662e-05	0.000895466608296367
"gene3157"	32.4105292303068	2.31936777022154	0.448114621276852	1.98649604305669e-08	4.88285632311837e-07
"gene3158"	46.5040966821558	1.16199776656611	0.342054512722245	8.44501842047003e-05	0.00103153568559238
"gene3159"	113.185882148509	0.418878013751272	0.22046610842145	0.0305483977895649	0.139312535290078
"gene3160"	101.508357181128	1.25583500367328	0.303240347342205	3.70605689216248e-06	6.64753087594188e-05
"gene3161"	23.5325518858021	-0.0353332252263178	0.299039891339776	0.872255815622808	0.936342482730203
"gene3162"	1093.8139219717	0.955794037263644	0.187966721427269	6.49789600149154e-08	1.50433848127554e-06
"gene3163"	11.7130413167572	0.361460054020741	0.444678311855083	0.161452749618125	0.400314351792886
"gene3165"	18.7145480814662	0.235223365711354	0.356425560868401	0.32976317365672	0.605123021889888
"gene3166"	10.3207455539149	0.088727641940724	0.359334440272962	0.689947569087064	0.841046044158917
"gene3167"	24.2321152147061	0.0194371084898395	0.297725901088284	0.932330119387429	0.967815050938671
"gene3168"	109.008348412738	0.227873050282099	0.222451455624287	0.240053662085722	0.509538210248052
"gene3169"	6.99030344890033	0.12043214198096	0.392734885964358	0.570565858698737	NA
"gene3170"	7.09546158252518	-0.0750570941390998	0.382029517806326	0.71560196477474	NA
"gene3171"	6.83211239705359	0.0230105857191703	0.384494988153113	0.910017289767863	NA
"gene3172"	4.60628897168525	-0.325924507220527	0.526759456508213	0.134835356094977	NA
"gene3173"	5.06437420289532	-0.0174280681516848	0.391880995759129	0.926109159664956	NA
"gene3174"	2.73260504314022	-0.0955405960876515	0.431134733871812	0.530228965288155	NA
"gene3175"	0.83315788373758	-0.0423402849725298	0.441364798264434	0.665662574099982	NA
"gene3176"	2.75937594402897	-0.209069668605934	0.475117924100355	0.232755267868617	NA
"gene3177"	12.1553491503295	0.0265869690281743	0.347843189164832	0.906236431421976	0.954664939132886
"gene3178"	4.20700605945243	-0.0698656159548185	0.409174980253757	0.693434792862539	NA
"gene3179"	27.9367317736514	0.0116888694007896	0.293183267493464	0.959889463558783	0.982107443972985
"gene3180"	2.3651230802829	-0.201708123223814	0.476708120076118	0.220495659948017	NA
"gene3181"	5.15753252608151	0.307252066622959	0.505071840757288	0.164884110541768	NA
"gene3182"	1.69429258544011	0.029324584529241	0.427682390227005	0.831156568857825	NA
"gene3183"	16.0319844283672	-0.0570129874393635	0.335776084385519	0.796203703037073	0.897876981495824
"gene3184"	6.26969379993406	0.0112543169596337	0.382390090988036	0.957053224752392	NA
"gene3185"	8.16333443820911	0.120027712094999	0.391295345319644	0.566639658311545	0.784516392728746
"gene3186"	11.0210779946745	-0.577087675714043	0.567846548580572	0.0571256252340001	0.207928921098527
"gene3187"	6.58738033565059	-0.321751327514849	0.479696564326652	0.176185553379777	NA
"gene3188"	3.52884791925288	-0.114475080819824	0.423733775575967	0.516959590986121	NA
"gene3189"	4.33614809428591	-0.0700801054239885	0.406392913785759	0.699236592904698	NA
"gene3190"	41.1613042184217	-0.477886248348877	0.332117151283824	0.0574686799034354	0.208415558629763
"gene3191"	2.15855065978461	-0.0791302046970976	0.432377483004135	0.58484192623801	NA
"gene3192"	3.05292711796003	0.171881328112095	0.453188399841239	0.325764817419075	NA
"gene3193"	7.77791831720573	-0.113573658798465	0.383350313491972	0.59222327095555	0.795625190602226
"gene3194"	11.968506029313	-0.426570454212587	0.462070733844552	0.113298461993959	0.322527626556588
"gene3195"	17.7160730352114	-0.435568997921974	0.408755069860621	0.105866657426993	0.310427857050283
"gene3196"	2.68516869662598	0.0617532138654658	0.420265727131693	0.705428485798665	NA
"gene3197"	3.60254488311365	0.219834408547863	0.475026935515354	0.232533639429461	NA
"gene3198"	3.70326745366077	0.00881311108040605	0.403789517819579	0.96243957524398	NA
"gene3199"	3.99715898752158	-0.0767892895607003	0.41100026262009	0.664118040192571	NA
"gene3200"	8.29218495603306	-0.0531339599263182	0.378522155553766	0.793254618797541	0.897876981495824
"gene3201"	17.9195816751885	0.488177479833729	0.437550496494479	0.0822573069418129	0.263988851839865
"gene3202"	4.62180407156143	0.165042122010075	0.435032647327489	0.380408958719814	NA
"gene3203"	4.39386987479449	-0.041847320425053	0.398488982721933	0.821512488710227	NA
"gene3204"	4.49191111518077	-0.167321475757275	0.432705694599338	0.38195298065902	NA
"gene3205"	13.9309909797453	-0.433135877408047	0.437332759289732	0.110574746462164	0.318142081222787
"gene3206"	2.60531027340725	0.0500669958233147	0.422464210572287	0.743716804317062	NA
"gene3207"	2.39716705288722	-0.0956667370305049	0.432443931590455	0.532892882602221	NA
"gene3208"	2.58412417533688	0.159116130455322	0.45389929259612	0.329896609246122	NA
"gene3209"	1.83685618125162	0.152385701354718	0.461287980445454	0.275188753285703	NA
"gene3210"	7.47080322035858	0.200189960189365	0.411734841797394	0.369753292255282	0.642389882094473
"gene3211"	8.25151031547365	0.0251047971248546	0.368388131087736	0.908083695049967	0.955599702349094
"gene3212"	2.6066078655211	0.0953448331570275	0.430889932931039	0.545980768237614	NA
"gene3213"	5.31859880997304	0.0653403212705786	0.399427452554804	0.730376865413581	NA
"gene3214"	3.65932120692945	0.129166631276985	0.429584974324908	0.470476486877385	NA
"gene3215"	6.15945876841124	0.100950864820762	0.393714774702864	0.621251479872953	NA
"gene3216"	2.87671953027452	-0.291326339290469	0.546499415060778	0.0936050075111139	NA
"gene3217"	8.98247720851813	0.022104826402358	0.368486104670161	0.918999968154116	0.961939876453997
"gene3218"	0.684122261602613	0.0180156736285569	0.441399183691815	0.787954703122712	NA
"gene3219"	4.01123144292223	-0.22439023355549	0.46733998881852	0.24582480168894	NA
"gene3220"	3.80529250556257	-0.035556444131476	0.405029917661463	0.839593825239444	NA
"gene3221"	0.966879854167593	0.160264537439992	0.482304308037326	0.117987087964672	NA
"gene3222"	3.20166031293915	-0.0693610610832887	0.420226786042973	0.665548095542874	NA
"gene3223"	1.17427215314044	-0.0600501072163506	0.438178241001454	0.613246094740813	NA
"gene3224"	4.49886085514352	-0.169253439508437	0.429218192821934	0.389113072970432	NA
"gene3225"	5.42175852331488	-0.250351463957749	0.462706241615687	0.238785295911988	NA
"gene3226"	2.99973029042913	-0.0945887057408728	0.425078282385498	0.565199082546082	NA
"gene3227"	4.6921082657382	-0.143205976696813	0.420986617836621	0.457644000418823	NA
"gene3228"	8.37549210268328	0.095581171547979	0.379665772759045	0.654992191045198	0.824851013517388
"gene3229"	4.39491611176572	-0.39219786776079	0.587071281974712	0.0925065659798044	NA
"gene3230"	6.86489712100859	-0.196649119861422	0.415616965535918	0.368180111854477	NA
"gene3231"	1.16956827139564	-0.101159744424913	0.449406030106496	0.388204410533183	NA
"gene3232"	3.34631496950244	-0.279770379313025	0.519924223945167	0.133711986214438	NA
"gene3233"	2.42738972907013	-0.00944497836761851	0.417736575602132	0.949973377025781	NA
"gene3234"	13.1088964483062	-0.62905681306927	0.506284935154177	0.0413807908671589	0.172723594583886
"gene3235"	6.15270961697221	-0.371690014606231	0.522549073296754	0.128971642936823	NA
"gene3236"	4.68666687660952	0.116295960149396	0.410574196085425	0.549027870938318	NA
"gene3237"	2.78612900944624	-1.64289641418576	3.17597409365364	0.0138295168459431	NA
"gene3238"	12.0093944301081	-0.508101725671379	0.500446227350767	0.0770932176483938	0.253288112768898
"gene3239"	4.63258607614237	-0.116672748741523	0.411780403540316	0.541011887281357	NA
"gene3240"	3.98509097330944	-0.0176382032009477	0.401338050359118	0.921178894976863	NA
"gene3241"	3.85420493180027	0.084934259230517	0.413285099939738	0.634067726294664	NA
"gene3242"	8.90754644730835	-0.0782228860250134	0.368869338875927	0.714141011505586	0.854993838789911
"gene3243"	13.5015677882909	-0.120882517338049	0.348627329847966	0.591816735165067	0.795625190602226
"gene3244"	57.6358950380901	0.222698489002879	0.26094792656726	0.299096659751502	0.5742540497254
"gene3245"	19.7350923141141	0.537954847022525	0.419511233509735	0.0574132773147111	0.208415558629763
"gene3246"	3.20074895813311	0.0704141516220631	0.417087677954583	0.675417434649106	NA
"gene3247"	9.4161688356451	-0.152612500430629	0.379376204314763	0.490382446896683	0.738817944557412
"gene3248"	2.86241074579141	-0.198726895091197	0.466136234410994	0.259748229108647	NA
"gene3249"	3.44198563879753	-0.130579562225173	0.42937054026857	0.458510487696567	NA
"gene3250"	21.7810903246158	-1.11348606983332	0.457397148681429	0.00158046400602627	0.013447452290591
"gene3251"	3.50800887525861	-0.184947798199	0.448663799460735	0.321117971069865	NA
"gene3252"	2.37156491532525	-0.0308161291404265	0.421113388899987	0.835383797278461	NA
"gene3253"	2.45842720238263	-0.14518360419606	0.451169279364813	0.343234800898964	NA
"gene3254"	4.96021221286367	-0.427505018183878	0.61563448593839	0.0811195345497949	NA
"gene3255"	3.26207156341823	-0.167094533892488	0.446770461216102	0.339812924919364	NA
"gene3256"	6.79060653708379	0.0172790080719195	0.379297468881973	0.934317191080892	NA
"gene3257"	53.1767951050458	0.0683898350013809	0.249745551297958	0.74432333942141	0.875065050120692
"gene3258"	8.9349972631615	-0.208544652627683	0.412187850380384	0.35138392478466	0.62857627515387
"gene3259"	2.86443512815149	0.193599469565736	0.467869223441144	0.258778274763334	NA
"gene3260"	4.69686529932573	0.0499658390382094	0.401919986519751	0.788226694849941	NA
"gene3261"	11.244132319502	0.0953172049064146	0.367724051976028	0.661647083037729	0.829519104255504
"gene3262"	28.3115580230256	0.668829844297809	0.391422889937745	0.0206413996650331	0.103518959025393
"gene3263"	8.73014721545291	0.447454041213505	0.540031389705457	0.101976269093525	0.306236428001823
"gene3264"	1.93915769163015	0.124237228218917	0.452012992755572	0.338558601011397	NA
"gene3265"	2.8514165759016	0.0302788663690365	0.421301055792873	0.84156439276864	NA
"gene3266"	386.041309686465	1.73532667846671	0.251018311949644	3.72993757543073e-13	1.72704784015874e-11
"gene3267"	18.5319909745442	0.119490935720568	0.324976985289064	0.604040257440443	0.80216033632265
"gene3268"	24.113697585432	0.0377415437338358	0.29632349187656	0.867148819085796	0.934936731016873
"gene3269"	4.2318530528652	-0.0303995179314613	0.401161244159528	0.865373746351951	NA
"gene3270"	14.6630026223548	0.0678777393592842	0.338026229872116	0.764200809312897	0.881531756281563
"gene3271"	10.6647340767273	0.141811046899448	0.373810841068467	0.52478701735261	0.760690627266901
"gene3272"	6.79672642138416	0.0352934415775743	0.382994228977199	0.863962797321429	NA
"gene3273"	0.496277915647862	-0.0837194930574035	0.457336466676513	0.275343224093364	NA
"gene3274"	0.382348752240892	0.0581478632154618	0.451673388135033	0.545087824442704	NA
"gene3275"	0.657439785182674	0.102485535567827	0.46059664534061	0.277837399956487	NA
"gene3276"	4.06153336179274	0.350730828253558	0.577167424960654	0.0951237255760108	NA
"gene3277"	1.38220137097344	-0.140352340966141	0.461983714639931	0.265971782085131	NA
"gene3278"	0.723906633396294	-0.0426997638860732	0.442988127900505	0.632846047915299	NA
"gene3279"	3.93965867626885	-0.768929366994762	1.18072914243515	0.0238625136703074	NA
"gene3280"	29.1807386201006	-0.989303524433159	0.398561917450847	0.00169475705468942	0.0141775684701119
"gene3281"	2.71877494432956	-0.19638232823437	0.468559315873131	0.248250528013712	NA
"gene3282"	2.51053515953105	-0.423760898450925	0.709020875667773	0.0387132998879238	NA
"gene3283"	9.51155729187763	-0.916959537575157	0.674191703555956	0.0163557836528742	0.0861491144255889
"gene3284"	8.60820010355353	-0.206390505380141	0.408500152958766	0.357701052215338	0.633614586264002
"gene3285"	7.56092599813336	0.396321562962757	0.520874114547754	0.124900452071481	0.342651888607317
"gene3286"	22.6690666349976	-0.14206755023433	0.306301699971824	0.530825629611955	0.766405967046703
"gene3287"	5.51254779528872	-3.31647185877336	1.09728647678594	0.000264034166257507	NA
"gene3288"	6.82845983362499	-0.144460937541263	0.39596552371196	0.498324461693357	NA
"gene3289"	3.94909546030022	-0.167644144865898	0.442394152995405	0.351049124418247	NA
"gene3290"	9.48077606294857	-0.0830064205918272	0.366994004236111	0.699087567365956	0.844589409360206
"gene3291"	0.891008493033217	0.0728867232102327	0.448121835662792	0.460605715039837	NA
"gene3292"	0.219230704119486	0.0333982023697393	0.449220952585631	0.806783215881111	NA
"gene3293"	0.844148803058557	-0.123988927742711	0.465335801408228	0.202542744300068	NA
"gene3294"	1.84753654020911	-0.320861802589086	0.603979201580195	0.0255132694165009	NA
"gene3295"	7.96874947233983	0.0352068529869074	0.369920187824053	0.869776245595244	0.935056428175017
"gene3296"	5.18748899389721	-0.398015159719372	0.588764313460822	0.0969410187368768	NA
"gene3297"	20.1128164175177	-0.136192552691416	0.317483795630218	0.551293516148573	0.779563487678842
"gene3298"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene3299"	37.5442122808792	0.0365749179206033	0.267334004107488	0.866690562304631	0.934936731016873
"gene3300"	9.44172775947748	-0.125849461240558	0.372331218428559	0.570436338832041	0.785146892785958
"gene3301"	6.64444028571961	-0.0624794470422085	0.384228511798806	0.757583402736663	NA
"gene3302"	5.66728773848013	-0.180325186300293	0.429307495111445	0.37067763091474	NA
"gene3303"	3.14931605257888	0.0593996590512422	0.418610986494887	0.713772696399253	NA
"gene3304"	2.93676954009173	-0.0487701772965586	0.414539206027159	0.768898517184138	NA
"gene3305"	6.06760984530286	0.158421918500665	0.412324091823879	0.449072966910149	NA
"gene3306"	16.9014142577201	-0.0132392982812989	0.349886093490904	0.95006882294276	0.976554995600947
"gene3307"	19.834780118886	-0.054575865974441	0.337308210951784	0.805461498255076	0.901953792477984
"gene3308"	27.4673331579099	0.438191603504477	0.377569308617276	0.0954383889334537	0.293237395627325
"gene3309"	7.46878814854749	-0.780017026277564	0.818881703897921	0.0294109782583113	0.136279925776536
"gene3310"	11.9395830081034	0.0667730282140497	0.354448135733195	0.76331897759282	0.881531756281563
"gene3311"	3.24609216406606	-0.127786668800909	0.431064436588565	0.461718273215083	NA
"gene3312"	1.79912779628981	-0.0250674290103838	0.42625714143617	0.854765220334501	NA
"gene3313"	10.8841203248648	-0.285314572731629	0.411518863853954	0.241916808423944	0.510229200817873
"gene3314"	1.79091781666879	0.0352554314018591	0.429972609047717	0.783555781541355	NA
"gene3315"	0.979227577425309	-0.022692311354589	0.436679667597463	0.832526521176102	NA
"gene3316"	0.382348752240892	0.0581478632154618	0.451673388135033	0.545087824442704	NA
"gene3317"	2.00490446961449	0.0397297152042271	0.43115344366826	0.752143064012088	NA
"gene3318"	1.00695206821448	0.0828971023165829	0.450116427687499	0.394619741754152	NA
"gene3319"	4.96621043615348	-0.120380640112037	0.40941338706048	0.535154664788073	NA
"gene3320"	0.414275279834616	0.00217741604234928	0.443518459450735	0.96766733825402	NA
"gene3321"	2.62390854713056	0.107307413390607	0.432888652687296	0.50750920821456	NA
"gene3322"	4.19278733811012	0.212824215802222	0.465897974441179	0.257567386210675	NA
"gene3323"	0.797067643828051	-0.025568744891697	0.439840935371639	0.78961360407486	NA
"gene3324"	2.56976529087371	0.0404597256099314	0.418903975897212	0.799795035434586	NA
"gene3325"	0.9523278477495	-0.00425393140418256	0.437298349202433	0.967562545377256	NA
"gene3326"	6.34868826560366	-0.178151303623876	0.415620004655767	0.40057889936427	NA
"gene3327"	11.8538999769336	-0.24625393449414	0.406990474299753	0.294559361153469	0.570256763420274
"gene3328"	3.29436602582017	-0.219870801437693	0.475724898873267	0.224818359153067	NA
"gene3329"	2.6349700620509	-0.180952829149549	0.462256516473157	0.27301620708966	NA
"gene3330"	1.82798370455221	-0.175618927247561	0.476565214483057	0.202662690901704	NA
"gene3331"	3.8813551512737	-0.0469953881381384	0.409785739286011	0.783245464337565	NA
"gene3332"	1.24598305252784	-0.18282971637475	0.490947558655479	0.0857663847147544	NA
"gene3333"	1.83717421478593	-0.189115232394071	0.482612359780301	0.185871985148488	NA
"gene3334"	1.65971816293347	-0.15860464178792	0.467574816107445	0.244843851356138	NA
"gene3335"	1.80903837675281	-0.0767115372250545	0.433667026028659	0.586991518041974	NA
"gene3336"	1.96717608465268	-0.138182012601035	0.451627690599396	0.340337412599026	NA
"gene3337"	2.59083394393349	-0.246065499473505	0.505480091000376	0.146606313212805	NA
"gene3338"	1.67329452137767	0.223921996910872	0.508363953970342	0.104458038513606	NA
"gene3339"	7.0777732438152	0.0781648900085204	0.386875483024229	0.702881752180991	NA
"gene3340"	16.401379780269	0.189358100736349	0.342869747862961	0.421449868551744	0.689959493255441
"gene3341"	9.57519376044803	-0.209395588051653	0.413898211867956	0.340729825557757	0.617844337600632
"gene3342"	2.87643071598815	0.0851510116059929	0.42419049958687	0.598704153618947	NA
"gene3343"	7.0411252043134	-0.171251051024739	0.405533594337997	0.423271867868443	NA
"gene3344"	30.7809894467014	0.135435481265069	0.29007728260354	0.547445083156377	0.7770329763342
"gene3345"	9.87945395813682	0.121298390651882	0.450315862741754	0.371104405601452	0.64249467091521
"gene3346"	12.5484748258064	-0.200602941381022	0.370770634370484	0.390303194551353	0.66304919825234
"gene3347"	5.91800136504283	-0.259350229484477	0.458461463137916	0.237059242712942	NA
"gene3348"	57.5100975758482	-0.712914993992181	0.290559262618857	0.00339252918483619	0.0255853242689729
"gene3349"	157.8185190941	-0.415868873535456	0.277860715599344	0.0661769015855157	0.226000362018459
"gene3350"	15.3826805836286	-0.32176026520046	0.389374496395349	0.19865885625263	0.456814893063368
"gene3351"	136.729667462958	-0.231928728220693	0.268405888125138	0.286024360314034	0.562462546942208
"gene3352"	43.7033704753851	-0.145009398499696	0.305389239874242	0.523470289339892	0.760196459573833
"gene3353"	18.4830900387712	-0.442390236654638	0.400621694920684	0.0975103465258372	0.297765490694696
"gene3354"	12.3968381647718	-0.168606215688981	0.369010741543317	0.46247279691646	0.725878425155294
"gene3355"	11.4943326782733	0.0707261277121089	0.353362413536525	0.752606329060181	0.878738767150429
"gene3356"	23.4417115159444	0.202090043376215	0.325903630586576	0.389689527477176	0.662572031773747
"gene3357"	6.29836980739617	-0.0856708693361338	0.392260932394044	0.667577807958963	NA
"gene3358"	1.79713426524764	0.0122686824376191	0.425318493641086	0.930448169770932	NA
"gene3359"	4.61768193430321	-0.221219772274044	0.456746067999696	0.265468116389938	NA
"gene3360"	2.64741434298506	-0.316730904818417	0.570726795802452	0.0765095706921867	NA
"gene3361"	3.10758966291376	0.0554497712492412	0.417820477000715	0.737247350045382	NA
"gene3362"	1.12908796067364	0.0492396514995028	0.438696225590915	0.660790802185644	NA
"gene3363"	1.59773794320877	-0.053095293528296	0.433105738769454	0.681870374148945	NA
"gene3364"	2.0835892402656	-0.0312692440454732	0.423430680025149	0.830116176174612	NA
"gene3365"	1.40559500277302	-0.0542455993474346	0.435048027500763	0.661040824950479	NA
"gene3366"	8.48938391363467	-0.0844482956172308	0.371026997578963	0.692509756573305	0.841236684159519
"gene3367"	3.14400281899641	-0.0304760332736652	0.412057684821858	0.853638664092485	NA
"gene3368"	2.21334062033473	0.163029756647119	0.460967291231183	0.289944056255324	NA
"gene3369"	1.6758150006942	0.0671721956710539	0.43799555454951	0.589461227800077	NA
"gene3370"	0.797067643828051	-0.025568744891697	0.439840935371639	0.78961360407486	NA
"gene3371"	0.723906633396294	-0.0426997638860732	0.442988127900505	0.632846047915299	NA
"gene3372"	2.50326434077334	-0.0738385622556874	0.425862839144979	0.635965297807847	NA
"gene3373"	1.75463954275133	-0.00503324056355421	0.426082929682924	0.969155268352973	NA
"gene3374"	3.10560848768122	-0.306621402895144	0.557610942978933	0.091009317768035	NA
"gene3375"	0.219230704119486	0.0333982023697393	0.449220952585631	0.806783215881111	NA
"gene3376"	1.13369528474198	0.000958941875061576	0.435639475446947	0.99328114618988	NA
"gene3377"	1.2674797109617	0.0178426518005428	0.433097640070389	0.881195766554764	NA
"gene3378"	3.01138391213667	-0.0505822197305805	0.418229728961573	0.753228263852787	NA
"gene3379"	1.11490897701075	-0.112727272737593	0.457727064093971	0.281297254936574	NA
"gene3380"	0.358162623836536	-0.00431220274673562	0.444565624508276	0.909990814714747	NA
"gene3381"	0.568742987151292	0.0250787070783022	0.44310749307764	0.796586659850235	NA
"gene3382"	3.7573638605064	-0.28265802482876	0.514378784867095	0.148123861387197	NA
"gene3383"	10.3386062014612	-0.881176017975579	0.759005192943816	0.0213429762281389	0.106768506709107
"gene3384"	7.57183874309505	-0.353356015902746	0.493289848402495	0.154454476678503	0.390748237696188
"gene3385"	61.2174379321321	-0.459446064231892	0.267676379639697	0.0384161733205806	0.164841812675164
"gene3386"	2.00967080714899	-0.104970656605445	0.440614768198618	0.462541722502655	NA
"gene3387"	1.61147148434298	-0.0567012140924422	0.435006434003684	0.644769694042647	NA
"gene3388"	1.51929455711449	0.126058865857898	0.453708979740406	0.342544782409987	NA
"gene3390"	1.16211571445948	0.0273303529049868	0.437378674306799	0.787417313323551	NA
"gene3389"	1.36056657980556	-0.0217234674901039	0.434227566746249	0.8475102859999	NA
"gene3391"	5.06121515909519	-0.0835279731617235	0.408367660371095	0.646594935005012	NA
"gene3392"	3.56376939583562	-0.0994840288212269	0.42057020125731	0.56465553126986	NA
"gene3393"	0.797067643828051	-0.025568744891697	0.439840935371639	0.78961360407486	NA
"gene3394"	0.373698411436162	0.054670588038076	0.451173810367794	0.575585713571826	NA
"gene3395"	0	NA	NA	NA	NA
"gene3396"	0.518570321255323	-0.0469643688471285	0.446425125784892	0.497435787163219	NA
"gene3397"	22.6211054134364	0.180125341517509	0.31896776049226	0.43754106912289	0.705951595319023
"gene3398"	4.63883337603913	0.245519298162847	0.472392991156446	0.232120586201675	NA
"gene3399"	3.73946660705638	-0.375693472057032	0.594255729213619	0.0863454639605015	NA
"gene3400"	2.48899692603962	-0.108662116864656	0.434395492835481	0.485641003659385	NA
"gene3401"	1.80618989331616	0.143124745416968	0.458901070004475	0.289712181904033	NA
"gene3402"	2.60296202871149	0.136596489961948	0.447905049061395	0.373451842261203	NA
"gene3403"	3.11596213205108	0.335899632647006	0.579670959000018	0.0921156731741536	NA
"gene3404"	6.32898780025709	-0.0903796920382419	0.396306312720953	0.648344717289706	NA
"gene3405"	2.68162849686301	-0.0910194295649105	0.431766432783926	0.551475574092458	NA
"gene3406"	0.422673293463562	0.00301030796837872	0.443477471737867	0.977138395900496	NA
"gene3407"	4.22066901158931	0.00419304217092564	0.402953596307065	0.983172823142789	NA
"gene3408"	6.0302475577711	-0.0676346607030865	0.388206283945577	0.735427609520566	NA
"gene3409"	2.78795538721261	-0.282229275644912	0.53706865385927	0.111071958864427	NA
"gene3410"	4.01018845651983	-0.0892301668152209	0.411692713822553	0.62336033894867	NA
"gene3411"	0.628009605604534	0.00963001379302286	0.441948945732236	0.858068235567664	NA
"gene3412"	0	NA	NA	NA	NA
"gene3413"	10.3040201156543	0.0307994475358763	0.35864570536258	0.888192666114569	0.94488561581048
"gene3414"	3.4431834226661	-0.00869045924525766	0.409096568683181	0.957257095350902	NA
"gene3415"	4.9338818718648	-0.409510437830293	0.584667153350002	0.0942153680266046	NA
"gene3416"	5.88838315145676	-0.489963880869205	0.634034610871828	0.0725687629925704	NA
"gene3417"	2.90046529749517	-0.314102209340473	0.55724212779641	0.0931901649572287	NA
"gene3418"	11.1569247035556	-1.17506031755984	0.670286173846949	0.00551468795174638	0.0364709003877551
"gene3419"	3.05593950410365	-0.00945708384417153	0.410849507389592	0.953072724280377	NA
"gene3420"	1.05292875728606	-0.0200309114362653	0.434994141515383	0.857585797270445	NA
"gene3421"	0.97256751709392	0.0938587125668528	0.451550699180025	0.376060574385776	NA
"gene3422"	2.23108307631857	-0.0462974255815519	0.426077104739303	0.741544296626043	NA
"gene3423"	2.01440879078053	0.199428363799807	0.485141507413487	0.186387512608452	NA
"gene3424"	2.43758815178633	-0.0788147650907763	0.426350753914298	0.612647964189172	NA
"gene3425"	0.836948573298178	0.00561499102415377	0.437759581440486	0.963689691091328	NA
"gene3426"	1.4617076587711	-0.0502987129668481	0.432941294816735	0.692062816306214	NA
"gene3427"	2.90863370205861	0.0604996097533618	0.416791339049245	0.717634488218386	NA
"gene3428"	0.177456051852464	-0.0297651756621198	0.44969660825671	0.645253476157176	NA
"gene3429"	1.038590753555	0.0459503012518382	0.437577129829617	0.690766519875815	NA
"gene3430"	2.72645288772923	-0.119248739544333	0.439675662596515	0.431668773776034	NA
"gene3431"	0.805022045704455	0.0704236548878642	0.44657834118933	0.486081141564388	NA
"gene3432"	0.219230704119486	0.0333982023697393	0.449220952585631	0.806783215881111	NA
"gene3433"	1.94115122267232	0.0986202381369437	0.43927936191961	0.483370302425057	NA
"gene3434"	0.551946959893399	0.023438339067767	0.443065543664952	0.812498612309294	NA
"gene3435"	7.58470500189577	0.181132450738041	0.410638170677312	0.399727505928222	0.672675445409566
"gene3436"	0.723463021643752	0.0564168570598198	0.444568889993959	0.569718024606536	NA
"gene3437"	3.33942855067438	0.0248647745151972	0.411180560004495	0.882666128081619	NA
"gene3438"	3.29022828218347	-0.0832570333486869	0.416589538962638	0.631337510667927	NA
"gene3439"	5.77256839846053	-0.209144796874153	0.43401272386255	0.320807304796898	NA
"gene3440"	7.51632308312501	0.0195968974383759	0.378192935320439	0.926179964085093	0.963943705433047
"gene3441"	5.94944270582643	0.0953847801794812	0.394461400620991	0.638804319398472	NA
"gene3442"	2.02745245296657	-0.075477776820552	0.430789156101184	0.60261123125364	NA
"gene3443"	1.43237403686941	-0.0575262553641284	0.435894665585754	0.639432294629241	NA
"gene3444"	1.67076407147534	0.087332863409472	0.439643924528337	0.515898618367537	NA
"gene3445"	2.07664133768101	0.0884494911227099	0.434222620533678	0.549643395125208	NA
"gene3446"	5.11819176604037	0.253693404779682	0.474600105122809	0.218393339416818	NA
"gene3447"	0.227628717748432	0.0343968549190465	0.44927439649695	0.794898668329212	NA
"gene3448"	0.723906633396294	-0.0426997638860732	0.442988127900505	0.632846047915299	NA
"gene3449"	0.438209081063188	0.0547179580443675	0.451471690021933	0.537417162942699	NA
"gene3450"	14.2763594657623	-0.154206097046677	0.357169176852166	0.500872898589057	0.743098316759175
"gene3451"	2.78552638422755	-0.189444551872272	0.46790255133633	0.247081269334356	NA
"gene3452"	25.2180735108106	0.926719065787074	0.458816294463754	0.00595079128787484	0.0383526676708187
"gene3453"	3.35171240495172	0.351408893724664	0.590509166719996	0.0857878798029063	NA
